"url","user_id","rating","review"
"https://www.yelp.com/biz/coreys-soul-chicken-milano?osq=American","fPYFAXC6Obs0f2sQlXbVlg",5,"arrive really kind we welcome we open arm we really fast make we feel home waitress take order quickly bring drink immediately decor restaurant welcome bring bright atmosphere bright shade red yellow large number painting mostly inspire blue theme also giant chickens place around wing best year crispy marvelous flavor make sure order personally visit table receive food check we see opinion onion ring delicious taste flavors onion onion ring cook perfectly dessert amazing"
"https://www.yelp.com/biz/coreys-soul-chicken-milano?osq=American","svM8w4zbuWnjYJMpbBOTug",5,"excellent fry chicken simple menu chicken wing finger leg besides just fry chili bean side dish batter awesome one best far state special southern paw touch make everything good price fair place small owner super nice of k diet will back soon get to try pumpkin pie"
"https://www.yelp.com/biz/coreys-soul-chicken-milano?osq=American","siztbZuFKdtj3VqVnjn9BA",5,"best soul food owner chef authentic south hot sauce"
"https://www.yelp.com/biz/coreys-soul-chicken-milano?osq=American","6mB9zPo1lEbLttm8KGnuVQ",5,"recommend place anybody visit state great atmosphere great music friendly staff spend hour eat enjoy place can relate music play"
"https://www.yelp.com/biz/coreys-soul-chicken-milano?osq=American","IVIL6g0SUYTT8ibsIa85KQ",5,"really great food great price simple menu great staff forget golden arch across street"
"https://www.yelp.com/biz/coreys-soul-chicken-milano?osq=American","NxKtX-QzImp7IyARt1VP6A",5,"really special many fry chicken place place run chef owner one nicest polite people will ever meet food classical southern fry chicken purest best will foo cook right order delicious reasonable buck small one nicest will ever meet love place small special"
"https://www.yelp.com/biz/coreys-soul-chicken-milano?osq=American","kVDccE8uut6vrMysj8EhEQ",5,"great fry wing potato salad greasy tasty touch amazing art work chance talk gem provide home touch home cook sit upstairs enjoy art work service"
"https://www.yelp.com/biz/coreys-soul-chicken-milano?osq=American","CKtx1hsCK5JvRGP2_uK8eA",5,"do not know properly explain just exactly amazing restaurant literally life change currently study state new jersey friend want taste home now tell place slap hard chicken definitely top three fry chicken life incredible slap beyond hard imagine best chicken ever yet one friend south fry chicken capital we say best chicken ever know mean something see can say thank literally floor absolutely insanely incredible"
"https://www.yelp.com/biz/coreys-soul-chicken-milano?osq=American","QHS-71hcuw9oUM___0QXMg",5,"great fry chicken group get freshly fry chicken restaurant busy serve lot customer time instead give we whole order get fresh batch instead fine"
"https://www.yelp.com/biz/mama-burger-milano-3?osq=American","04avOZLkaTyFUrCzIAza4w",4,"last place plan eat burger joint let tell good burger good burger person ordinarily put sliced cucumber bacon burger beef burger tomato onion cucumber mayo ketchup iceberg lettuce bacon crunchy location clean washroom clean counter service friendly fast thank special order burger do correctly kitchen despite politically incorrect logo sorry mama impress four star mama burger service right"
"https://www.yelp.com/biz/mama-burger-milano-3?osq=American","jv3OwkUThRs9Dwmi-9WMyw",3,"just miss little bit home find place burger king will satisfy crave unhealthy fry get wrong food amazing day pasta antipasto cheese veal just need little bit junk reasonable standard chicken chips portion enough negative thing believe soda ask receive pale carbonate drink faint orange smell husband eye bit horror bad manners actually try smell liquid get catch people work embarrassing assure must certainly taste like roll want fry chicken fast service food describe joint"
"https://www.yelp.com/biz/mama-burger-milano-3?osq=American","Gy1TLF1cKEk1pqMtHTtjZA",4,"pretty difficult find decent non food month half see like endless pizza place god send try impartial review though review just like burger place country burger place probably lenient come lunch get lunch menu burger except another forget fry drink coffee recommend lunch best time come reason time day burger start combo like get cheese burger pretty amazing as want burger cook can see chef cooking patty well toast bun right back get mine medium juicy greasy complaint might overdo ketchup burger fries get pipe hot like still good meal choice coffee change pace espresso shot everyone take ambiance chill decor pretty trendy logo woman hoop earring still make laugh new shake shack ordering system give electronic thing vibrate order ready refresh solid meal definitely come back mama burger soon"
"https://www.yelp.com/biz/mama-burger-milano-3?osq=American","NxKtX-QzImp7IyARt1VP6A",2,"order fish fillet burger thing buck horrible oily freeze fish fillet hard hell give store brand water really weird never see place taste like tap water fry okay thick cut nothing good bad reason go place like steak shake exist plenty amazing food place immediate vicinity mediocre burger average price anyone think burger star plus way lenient avoid unless last choice die starvation honest opinion"
"https://www.yelp.com/biz/mama-burger-milano-3?osq=American","Vh1DiM1Rj13_yR8hQde07Q",5,"restaurant nice quality bread meat great pay burger decent size include fry drink definitely one cheaper option area come back get"
"https://www.yelp.com/biz/mama-burger-milano-3?osq=American","x5sk41GQ-vfR8vTlr_YhJQ",4,"yummy burger fry tired pizza good alternative good music"
"https://www.yelp.com/biz/mama-burger-milano-3?osq=American","mpd6Fo3uMkOx6zhtQ6uaMQ",4,"look burger around area find mama burger best burger ever"
"https://www.yelp.com/biz/hamericas-milano-2?osq=American","cRonkYAwS6c3XehTH7dxtg",5,"pig go die embarrassingly crave nacho know just exonerate stop type now though find place tap nachos heavy sauce real cheddar forgivable place order go prepare lightning speed late rainy night patron delivery guy come pick place definitely return afflict crude crave non food"
"https://www.yelp.com/biz/hamericas-milano-2?osq=American","6Z01ORmeOWnFEGQWjFqpkw",4,"small place can enjoy good hamburger other stuff relatively quite place fast food family version give impression assembly line burger delicious randomness experience least ah friend tell restaurant lunchtime work day crowd overbook bad"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","5EWd08XypbNkK0EVmwCOYg",5,"best north absolutely magnificent plate generous portion need make reservation order grill platter delicious impossible finish really fill nice dessert excellent finish thing one best restaurant"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","sDkmnp4Fn8tU0GyrubF5vQ",5,"best meal enjoy wonderful dinner couple week ago meal flavorful delicious service great well"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","JXCeLe7xVGfs-c18gDVKUw",4,"food good service fine sat outside tell room inside plenty walk in without reservation go short wait time guess depend ask"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","tBjHVpkjZDCbznILuIaegw",5,"literally best pasta ever taste service good atmosphere good quote wall indicator know go to good food eat best will ever taste"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","pixWrNTkMTZiLOUZ3QaZzA",5,"boyfriend bring first restaurant remain favorite restaurant city travel authentic touristy food people dine best pasta ever order tagliatelle boyfriend order price great restaurant highly recommend"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","DY9NdWOZ8ua7jIQXbYmfHA",1,"nice service sadly experience worst food poisoning follow meal"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","5hawtM6G2_3Lr4VuFTU_Cg",5,"best friend come night really want eat able walk get seating dining room chaotic homey lot local eat always good sign tagliatelle salmon spaghetti incredible huge portion also live accordion player thing ever begin end make short stay memorable"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","xr8LGgZf7s_218ose91SxA",5,"far favorite restaurant trip hand time will say get reservation sure pack concierge possibly credit card benefit can hard reach environment really intimate authentic ton people enjoy wine price extremely affordable especially enjoy amazing pasta service highly recommend get lasagna also nice outside outdoor dining look beautiful"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","h9ZXtmDLlkQSVTq_qM3B6g",5,"perhaps favorite restaurant world make sure make reservation food portion vibe die veal among finest dish ever eat secret tip can order half portion decor house wine bit part nutty charm culinary gem"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","8wfyiMvIRALmje2hAXv9Qg",1,"high review yelp decide check get place look full willing wait try place name tell completely full accept anymore customer wait outside try look different restaurant notice party accept add restaurant bummer sad go"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","6EgPe81hfAPHFtueLYUZpQ",2,"food meet hype probably come back seating really crowd keep reuse glass drink"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","HK7y0v8d1CsmUTybJvnUoA",5,"great food nice service ambiance need work fresh taste food make"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","8cpbi9lmxRstKBUdqv8DXg",4,"time limit lot quick yelp google search food challenge find place open allow walk in available reservation become struggle almost everywhere include manage get late dinner one quite moderate rating food say generous star want give benefit staff friendly seemingly stress short table however provide minimum amount service keep meal fine different wine less much bit tourist trap price high hopefully can adjust improve"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","sF3wT3SsgtHc6LwMg4ob-A",5,"day must sit outside enjoy best pasta vodka sauce specialty order vaccine card require otherwise delicious pasta also can tell sauce homemade nothing jar much authentic flavor amazing"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","PlVthFF3sJXPZl-8OJOzyw",5,"best food ever every item better last place must lover"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","1KGWVlTzLOXhMnNGzU0r3w",4,"love place def treat may best pasta awhile hey steak cook pretty good lasagna man oh man everything imagine oozing cheese burst meat sauce can honestly say belly satisfied also give healthy portion wine cheap well try"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","V8oCtUzsdHA_Z9QpGaHCBg",4,"literally almost die eat read review day seat minute late reservation train minute delay walking distance late rush mistaken one street one way almost get hit car phase get restaurant close call sure arrive wait little table since pack local eat lunch place one yelp review yet majority crowd local know legit reservation time sit one last customer lunch hour order popular dish salmon tagliatelle gnocchi sure little sensitive seafood dish trip like salmon dish love sauce dry quickly pleasant gnocchi best stop eat although full dish favorite pasta texture seriously best anywhere even within etc pasta portion large room bread basket olive give begin meal well place reservation must hard come glad survive experience day bathroom clean toilet toilet seat cover"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","LHkV0SN4B2vEkv4-_Zyy8A",5,"arrive really late place near hotel also list try jam right away hour online say close get walk still full people still good amt seat however dude behind counter throw two hand like close face come back next day right open reservation highly recommend make reservation place get constantly full order ravioli portions almost die try finish say shareable go people definitely need order say good"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","BxNBl3VrzLBAkwpJ3EUgXg",5,"absolutely love day ravioli sauce absolute favorite staff friendly kind extra prop hostess greet customer make room everyone go every day vegetarian"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","l00yffTIZWWs5h3HzwVmRg",1,"mediocre food best veal dry seafood pasta store buy two host woman reservation put we table food come waiter come make eye contact look watch run fast enough"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","qYkRanEgcsSythv6tcFKEw",5,"best tagliatelle ever caprice salad fresh staff friendly helpful especially give number patron"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","dXu3M7ltDRbpuC8uq-Zx1g",5,"best restaurant probably best pasta ate ever set pretty high bar every subsequent restaurant frequent compare back pro huge portion affordable price per pasta barely finish plate dish super fresh pack flavor perfectly cook tagliatelle silky light perfectly early aware opening time day popular can end wait table"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","JWDiG0nSsM7GQ9QFRTxU9w",5,"place truly one kind restaurant heart reservation forget restaurant pack people shoulder shoulder atmosphere homey everyone great time wife reservation hostess seat we minute later great give packed restaurant wait server take order couple older gentleman come crowded restaurant start play trumpet accordion think server get upset limited space move around allow play classical tune crowd love start singe along everyone donate little something end great menu stick pastas order spaghetti wife order spaghetti clam clam sauce portion dish massive struggling even finish mine unlike anything spaghetti perfectly creaminess sauce rich full flavor enhance bits wife love dish also finish end finishing enjoy much already full suggest anyone visit check place get great experience pasta amazing mention cheap dish just make sure make reservation prior visit"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","_nyh3wb5BG9OqOcO-84rEg",1,"hard time even give restaurant horrible horrible come long walk read review try restaurant sure education background owner manager rudely state book today walk away clearly show lack professionalism customer service never ask reservation sad people can nasty funny thing say fully book however plenty empty seat will never give restaurant time money energy another note stop cute little bistro street service stellar food excellent thank turn we away find right street wonderful time"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","1iMtOlXd7BRaCDejF1wZIA",4,"roll place much ate risotto god big heavy say people even way much split among comfortably nice plate separately bring course actually favorite risotto stick tradition gnocchi dish great flavor combination dish fresh brandy cream etc think best traditional pasta dish compare better central try come busy frequently book several day advance call sometimes try call multiple time always answer busy people try last minute booking personally recommend go person make book time"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","XAjO-5pwPyUCVqkzNl3yYg",4,"look family own chaotic yet authentic dining experience go place pack even night make total sense must order similar vodka little kick spice absolutely delicious anything gluten free term seafood table small will likely end talking neighbor make friend"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","4uX2w2Ehmx9PI5avc26Eng",5,"incredible pasta extremely busy yet friendly family style restaurant bring we night table entire night sell promise finish within hour squeeze we perfect fresh green olive bread red wine amazing pasta follow super friendly service hour perfect"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","t07rwW7XnkSLgQDDbQD41g",5,"can recommend restaurant highly enough become popular evening may need book go early food fantastic affordable salad best outside also recommend"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","BcLtcE3W2SxDw5x3ZXJh2w",5,"must visit place look forward next trip enjoy day food"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","NNP0UoqHun1vSw5he1zgfw",5,"absolutely amazing food must order come without reservation night around able sat get busy food absolutely die probably best pasta"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","vKJuipv62i0iE-qtVJBdGw",5,"meet alive flesh know great king base taste of food honestly goat come meet eat food sauce must try delicious give big smooch restaurant homey vibe staff great eat best food"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","Aapt9n1JJ2JtCCWbazdLxQ",5,"every bit worth return last night husband try come dinner woman greet we apologize say full night super see review picture die eat help couple reservation read blog recommend restaurant necessary make reservation dinner passing keep outside try figure something else happen nearby today decide either try make lunch make reservation dinner husband call get we reservation lunch happy bring law love every bit law order seafood risotto husband giant steak come recommend server get super sweet woman last night amazing food delicious restaurant fun feel like serve family dining room order bottle red water bring fresh bread olive quiche like thing later fresh salami wait main course arrive remember time enjoy environment course style meal best make dent plate front we consider light eater meal slowly clear plate accept defeat box leave over get cappuccino food blow we away experience well new use kind dinner nope around ever will die return"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","xf77oeIKV1RM2LyWOuwIWA",5,"love place first time everything service food atmosphere super nice chance visit place mare good will come back heart beat"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","4b1pJx0p5nMCHuznpjYTkQ",5,"come back glad finally time review restaurant one best dining experience ever everything try amazing meat sauce ravioli flavorful delicious tiramisu heavenly great way top owner joy meet friendly love customer give we chocolate coffee take back flight home torture still crave food live another country"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","jmJ-XD3FxAYzOfZBS-UfEw",5,"day get brownie point family run not wife daughter maria run restaurant follow maria field marshal work front house alternate hopeful diner whilst seat reservation parent run back house say wife come greet regulars serve plate well add together give sense warmth family closeness tightly pack restaurant partner make perfect observation everyone see day happy either food company come two night experience food good first night reservation yet maria manage shuffle thing around squeeze we lot family run restaurant tend mild train wreck come manage seating feel like customer diner dash game efficiently slot order maximize happiness diner come go seat barely empty long enough cool ability manage inventory food rustic home style cooking will leave day hungry will certainly happy first night order salmon two spaghetti dish seafood dish huge easily share one plate light eater second night order grille rib eye steak tagliatelle mushroom part day shine maria remember we previous night give we premium seat corner table aisle access steak definitely leave chopping block weighing closer list ever happen tagliatelle pack incredible flavor chunk fresh mushroom will leave crave actually order another portion take home homemade tiramisu good also save space walk block indulge first rate let day meal settle short go make reservation toilet rate stars clean spacious"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","5C-Lr1oh0hORR9a_I8pS0Q",5,"day day bomb lucky get spot two bustling restaurant make sure make reservation can seat area little small share big table lot people hear conversation leave right we do not mind hand favorite place really impress we food order spaghetti partner order gnocchi bot absolutely love bacon bit perfect addition egg base sauce partner love gnocchi say favorite gnocchi time chewy red sauce flavorful portion also big enough fill price cheap nothing really complain"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","fpEqitnr3ME96FTejQC_jA",5,"best restaurant oh god papa good guy walk greet everyone restaurant tagliatelle oh dear must order can miss well gnocchi get big stomach really big plate order look good saw many native order midnight usually kitchen close get prepare great family style"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","v-fjGPpmMlUYb9N0Xzw8sw",5,"second night find great place good food recommend ravioli sauce"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","H-sueZzdb-hgawTBFcuQag",5,"good make sure come back last meal pleasant surprise accidental find look lunch spot warn serve size large mean family size sharing must get veal best ever great frill family style place hope back ever go back"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","OelFkAeUdUM1qUAwgdmYTQ",1,"hate place sick morning eat day make reservation per yelp review hostess bus boy rude we entire dinner local people get served way we convince purposely treat we badly wine bad tagliatelle smoky flavor recommend steak cover weird sauce menu description anything either ask look picture yelp good thing say place cheap"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","w47Lgg-Jo7L5UZtWUK6P1g",4,"first let make something clear good restaurant atmosphere busy cozy people friendly food simply come around super busy trombone accordion player even decide we one point want go quiet dinner go since place get incredibly noisy due chatty patron musician recommend like many portion plenty want share one let fascist decor bust shelf feel unwelcome decide go might want to aware felt bit take aback honest might want to leave politics home"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","YWJ_AiJvy0YEjNZOMjpBYQ",5,"best pasta family entire trip gnocchi best literally like little cloud heaven amazing food great service nice friendly rib eye good definitely recommend"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","RaKPxD4Kt9-WwES7PmM1QA",5,"amazing best meal think back south go pm pack people wait outside love yelp just reason go local eat can go wrong get gnocchi clam broth yup order two dinner good nice wait minute get we quite character personality even think eat fantastic"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","cBFgmOCBdhYa0xoFEAzp_g",5,"reservation place overbook luckily owners daughter make room we communal nice thing communal table people meet famous radio star leave become friendly drank wine right family also become friendly restaurant local place dress code come decor surround decor photo beret apparently fixate work menu wall reasonably price wine list extensive price really great start clam soup slice rosemary olive oil spinach olive oil pepperoni delicious dinner make new friend much fun daughter day"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","Cmi9vE3dR98hdii3L6DanA",5,"follow yelp review find place nearby hotel still open time finish check arrive place still crowd order spaghetti good crazy creamy even manage finish big serving bacon good order mare bomb boy share order spaghetti problem finishing top share tiramisu excellent food service tempt go back dinner"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","MGrNMMePj0kw-6LIL1SflQ",3,"extremely high hope bf even cajole let we eat come without fell bit term flavor sauce bit bland texture pasta texture bit mushy"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","HGR_XgaN20i59hMhs7ohoA",5,"lively local hole wall come highly recommended dismay food flavorful leave spicy freshness ingredient make leave sweat dessert tiramisu dessert good great dinner oh another say two older gentleman trumpet accordion come restaurant"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","6TamAkokzjG1sRaZEqjR-A",3,"food really good dish worth price huge try option amazing free appetizer bread olive update also really good food well serve seasoning point sometimes order take little much arrive mine take around min place kinda small comfy oh fascist quote even wine bottle also man seem owner wear t shirt last time actually rook around time notice decoration see can right creepiest disrespectful thing ever feel offended dead die fight really sad see good disgusting ideology decoration know come back uncomfortable"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","vvKjE-tEEkeKH64bx1zCWg",5,"come want authentic food let arrive around without reservation lucky get seat quickly take order bring appetizer bottle wine pretty sure forget main meal see plenty people arrive serve leave mind enjoy atmosphere restaurant pretty crowd almost immediately open probably will sit next strangers quite expect romantic slow pace meal look great food come maybe make reservation miss overall great food authentic fun quick star"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","wBulGtFn4m54VpWwgAc_IA",3,"come hype still good definitely live high expectation come alone sure alone seat wall literally table next blocked ability get server get without reach table next server still attentive luckily one make sure serve quickly rest go drink oddly great lot quite amazing almost like cheap bottle get back meal go gnocchi look beautiful taste great except fact spicy even pick chunk hot pepper sauce typically enjoy spice wine make mouth feel taste fire difficult continue eat even though want badly gnocchi section sauce cheese without pepper delicious still appreciate bad meal advise dish unless want something spicy rather traditional flavor"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","qzjMPTmaZ6o-zNfQEPeALA",3,"bad place go place rank okay come around first night apparently get right opened kitchen even open yet owner nice still seat we provide we water bread start really fan bread tough hard bite kitchen open order boyfriend order like especially big chunk salmon way heavy though heavy finish dish leave plate eat cream boyfriend like dish say best bad experience great one either food decent just spectacular"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","J88UuPikZIt3a3Tyz-lh2g",5,"order seafood pasta come delightfully large portion size turn mediocre want instead highlight pasta friend try tagliatelle life change really signature sauce gift gods mankind let we just leave give try will regret automatically serve appetizer meal receive delicious egg type dish think complimentary like bread restaurant however proceed charge we per person unsolicited dish tasty pretty minor detail just want mention budget conscious traveler lastly service great waiter quick helpful genuinely care enjoyment meal something usually can find small family own restaurant help feel like welcome home meal"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","M7dLckLtNRtUL8IUKO8Y8w",5,"food service wait just use start try get restaurant keep pull door walk back forth hubby say maybe close private party nope get to get people hotel say definitely worth try yes right airhead moment push pull door duh able get minute still bit early get lucky won lotto ticket restaurant pack menu pack sort pasta stuff clam soup really soup clam soupy stick butter sauce dip bread finish gnocchi sauce also mix grill meat course think family own server call lady mama love family own chef put much love dish family support can say go try see"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","UEQ0Ljd1uLj0RmTvcC0YTQ",5,"boyfriend love day friendly family own disappointed restaurant search good place eat yelp boyfriend think place best variety food quality quantity price just great go back two day raw owner speak little even though go around table greet customer sometimes ring bell make announcement entertain customer joke daughter maria kind speak good assist we promptly even though book advance reject we recommend place anybody visit favorite excellent boyfriend tomato base seafood pasta ravioli delicious"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","G5jzQhJ52Bi8vezj_N3vjA",5,"work area without yelp last month tough know relieved find recommendation trip find spot base review yes live expectation locate street two main drag day small family own one room restaurant greet big smile greeting larger life chef even come around diner try new creation tender meatball dark creamy sauce good entire menu wall main dish will run euro pasta bit less euro meat fish decide go something special sauce read previous review decide brother get ravioli cheese generous portion divine pasta just slightly dent boy lot enough meal next day sauce tomato y creamy just right amount kick go perfectly half decide order wine sell give number half bottle option well affordable wish bit room dessert alas stuff highly recommend spot completely take tourists sit next two typical yell quite loudly appropriately small cozy atmosphere anyway great authentic delicious find"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","rFxqr9efDQttfMKJGWuo7Q",5,"day dinner choice last night great meal wife grow often visit little mulberry st early day exactly large family kid business people suits tourist place noisy wine bottle everywhere literally like one big party great fun portion big start share delicious spaghetti even split portion large order veal come two huge piece veal perfectly prepare ate till ready burst still lot leave way full dessert nice bottle veal service excellent especially place pack entire evening want authentic meal fun atmosphere day answer"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","2qrlKU6g1o7tuMPO86KTrg",5,"star best food reservation walk tell do food fresh make order meet owner greet we risotto outstanding wife mussel wow recommend daughter try sauce leave speechless will hard beat deliciousness"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","eh7D7I020KYbp7KutrfN4g",5,"foreigner go start dinner kind make we feel special customer lady just introduce we dish french can speak alternative order two pasta dish and another meat dish pasta arrive knew will able finish food ask cancel last dish like twenty min later and say problem even take away water drink later and people come and seem like old friend totally worth price remember charge service fee person great start trip"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","Hb_zcUrrF4LoH6aDnhYUqQ",5,"cozy meet cool people real food today lobster linguine better sea food restaurant must try friendly place head maria father since year"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","nsNd-DlASaoU53dndTNpRA",5,"kind pasta restaurant want go make reservation last lucky one able squeeze table staff nice order much will tell food good cheap order seafood ravioli gnocchi die portion huge cook perfection many local eat sure make reservation restaurant get crowd"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","eryxxLoNh1wtfmGkRfx7-Q",5,"restaurant small meal best whole trip amazing"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","sm_kcm_SvAPOCRc_UXbmYA",3,"leave feeling really hurt last night previous reviewer say political viewpoint true photo bust throughout restaurant much will interject bit food restaurant spaghetti fantastic steak spaghetti seafood spinach bread bit hard taste bit old little insignificant detail overlook upon meal really get bothersome end night go around give chocolate little kid fascist salute get attention ask applause la paste yelp might end censoring review horrify find la paste incredibly derogatory term part woman will leave food make sure can ignore surroundings end night incredibly upset"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","27MnpLWdHAupZZ0Ay-c0fA",2,"place eat unfortunately one couple enjoy food freshly make definitely lack flavor look place crowded time well manage"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","HUShL3L7vq-EZiZBMZTn9A",5,"delicious order spaghetti creamy flavorful huge portion split friend portion picture halve overall dish inexpensive tasty super busy suggest make reservation take close minute get food wait worth friend get ravioli sauce specialty house make taste like cheesy tomato sauce portion huge affordable highly recommend come"
"https://www.yelp.com/biz/da-oscar-milano?osq=American","ctHImYWJLYkAQ9NkQhQQjQ",5,"wow restaurant absolutely amazing best ever tag just good also great price will need reservation place busy rush turn table miss type place"
